# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
1.89349200e+03	1.50337425e-02	-3.48587409e-01	-4.45639374e-02	9.84204000e+01	1.85293000e+02	1.09202000e+01	1.27946520e+01	2.40880900e+01	3.27606000e+00
2.01404600e+03	1.09752584e-02	-3.35756779e-01	-4.23528755e-02	9.83796000e+01	1.86966000e+02	1.17172000e+01	1.27893480e+01	2.43055800e+01	3.51516000e+00
2.13548400e+03	1.17113153e-02	-3.41896320e-01	-4.34287087e-02	9.78945000e+01	1.87313000e+02	1.18003000e+01	1.27262850e+01	2.43506900e+01	3.54009000e+00
2.25838800e+03	1.96249870e-02	-3.49297361e-01	-4.46061354e-02	9.79057000e+01	1.87937000e+02	1.19454000e+01	1.27277410e+01	2.44318100e+01	3.58362000e+00
2.37643700e+03	2.00525357e-02	-3.43496737e-01	-4.35708066e-02	9.82355000e+01	1.88808000e+02	1.14334000e+01	1.27706150e+01	2.45450400e+01	3.43002000e+00
2.49591700e+03	2.64984694e-02	-3.52718902e-01	-4.51441140e-02	9.87590000e+01	1.88863000e+02	1.16881000e+01	1.28386700e+01	2.45521900e+01	3.50643000e+00
2.61701200e+03	3.06822646e-02	-3.51500651e-01	-4.48879335e-02	9.78147000e+01	1.88153000e+02	1.12041000e+01	1.27159110e+01	2.44598900e+01	3.36123000e+00
2.73691200e+03	3.67367463e-02	-3.58144428e-01	-4.60493255e-02	9.78474000e+01	1.87692000e+02	1.13711000e+01	1.27201620e+01	2.43999600e+01	3.41133000e+00
2.85707100e+03	4.77785049e-02	-3.79554599e-01	-4.99234414e-02	9.74691000e+01	1.87981000e+02	1.18520000e+01	1.26709830e+01	2.44375300e+01	3.55560000e+00
2.97690300e+03	5.48721554e-02	-3.97384321e-01	-5.32288829e-02	9.65694000e+01	1.87721000e+02	1.21213000e+01	1.25540220e+01	2.44037300e+01	3.63639000e+00
3.09742400e+03	6.09113667e-02	-4.03812402e-01	-5.44630000e-02	9.53609000e+01	1.87743000e+02	1.19734000e+01	1.23969170e+01	2.44065900e+01	3.59202000e+00
3.21736100e+03	7.04846652e-02	-4.08043817e-01	-5.53646833e-02	9.54296000e+01	1.88376000e+02	1.21299000e+01	1.24058480e+01	2.44888800e+01	3.63897000e+00
3.33776500e+03	7.78004959e-02	-4.20903649e-01	-5.78787378e-02	9.54663000e+01	1.89146000e+02	1.23920000e+01	1.24106190e+01	2.45889800e+01	3.71760000e+00
3.45641600e+03	7.64514707e-02	-4.30273345e-01	-5.96164260e-02	9.81779000e+01	1.88632000e+02	1.26765000e+01	1.27631270e+01	2.45221600e+01	3.80295000e+00
3.57724700e+03	8.30808803e-02	-4.43204471e-01	-6.21836254e-02	9.69914000e+01	1.87406000e+02	1.25397000e+01	1.26088820e+01	2.43627800e+01	3.76191000e+00
4.17234500e+03	1.13632497e-01	-4.70345404e-01	-6.81405307e-02	9.78216000e+01	1.84412000e+02	1.08408000e+01	1.27168080e+01	2.39735600e+01	3.25224000e+00
8.58441200e+03	1.55265640e-01	-4.66590431e-01	-6.91546427e-02	9.61604000e+01	1.83615000e+02	1.20222000e+01	1.25008520e+01	2.38699500e+01	3.60666000e+00
