# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
1.57278100e+03	-7.87772681e-02	-2.14030832e+00	-5.64391206e-01	7.76154000e+01	7.03506000e+01	7.26175000e+00	1.00900020e+01	9.14557800e+00	2.17852500e+00
1.69279400e+03	-7.57752355e-02	-2.10768765e+00	-5.60196597e-01	7.79515000e+01	7.07540000e+01	7.30219000e+00	1.01336950e+01	9.19802000e+00	2.19065700e+00
1.81284600e+03	-5.35044091e-02	-1.79137961e+00	-5.02532036e-01	7.80294000e+01	7.44347000e+01	7.74119000e+00	1.01438220e+01	9.67651100e+00	2.32235700e+00
1.93284600e+03	-5.85523697e-02	-1.85798302e+00	-5.15957861e-01	7.75970000e+01	7.53526000e+01	8.21693000e+00	1.00876100e+01	9.79583800e+00	2.46507900e+00
2.05279500e+03	-4.37723703e-02	-1.63698170e+00	-4.66527622e-01	7.78731000e+01	8.05581000e+01	8.96352000e+00	1.01235030e+01	1.04725530e+01	2.68905600e+00
2.17292500e+03	-4.90230054e-02	-1.71633042e+00	-4.85970844e-01	7.80795000e+01	7.84982000e+01	8.91143000e+00	1.01503350e+01	1.02047660e+01	2.67342900e+00
2.29291400e+03	-5.89925208e-02	-1.82677110e+00	-5.10150859e-01	7.70853000e+01	7.75303000e+01	9.22490000e+00	1.00210890e+01	1.00789390e+01	2.76747000e+00
2.41287400e+03	-5.96038045e-02	-1.85167905e+00	-5.14866432e-01	7.80619000e+01	7.55888000e+01	8.99346000e+00	1.01480470e+01	9.82654400e+00	2.69803800e+00
2.53285800e+03	-6.70917692e-02	-1.94334187e+00	-5.33149173e-01	7.82811000e+01	7.43817000e+01	9.81664000e+00	1.01765430e+01	9.66962100e+00	2.94499200e+00
2.65282900e+03	-6.83703165e-02	-1.97809337e+00	-5.39210683e-01	7.73077000e+01	7.39275000e+01	9.82651000e+00	1.00500010e+01	9.61057500e+00	2.94795300e+00
2.77279500e+03	-6.95336438e-02	-1.96924522e+00	-5.37345892e-01	7.52293000e+01	7.41832000e+01	9.45686000e+00	9.77980900e+00	9.64381600e+00	2.83705800e+00
2.89277200e+03	-5.81944199e-02	-1.83816388e+00	-5.11981249e-01	7.90188000e+01	7.55549000e+01	9.50331000e+00	1.02724440e+01	9.82213700e+00	2.85099300e+00
3.01279900e+03	-6.13185449e-02	-1.86574032e+00	-5.18286782e-01	7.90032000e+01	7.53602000e+01	9.54235000e+00	1.02704160e+01	9.79682600e+00	2.86270500e+00
3.13280600e+03	-5.52961573e-02	-1.77447893e+00	-4.98481839e-01	7.82844000e+01	7.70408000e+01	9.72399000e+00	1.01769720e+01	1.00153040e+01	2.91719700e+00
3.25277700e+03	-5.21003100e-02	-1.74020771e+00	-4.90996672e-01	7.96290000e+01	7.71754000e+01	8.95260000e+00	1.03517700e+01	1.00328020e+01	2.68578000e+00
3.37275400e+03	-6.17800091e-02	-1.84420982e+00	-5.13398265e-01	7.71662000e+01	7.60477000e+01	9.51972000e+00	1.00316060e+01	9.88620100e+00	2.85591600e+00
3.49278400e+03	-5.79324447e-02	-1.77573337e+00	-4.99193125e-01	7.61790000e+01	7.75660000e+01	8.90820000e+00	9.90327000e+00	1.00835800e+01	2.67246000e+00
3.87517300e+03	-4.60727682e-02	-1.61592419e+00	-4.61194170e-01	7.89610000e+01	7.95272000e+01	8.41138000e+00	1.02649300e+01	1.03385360e+01	2.52341400e+00
8.13577200e+03	-5.17125884e-02	-1.72508696e+00	-4.87272981e-01	8.24576000e+01	7.51862000e+01	1.06032000e+01	1.07194880e+01	9.77420600e+00	3.18096000e+00
