# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
2.69769000e+02	-4.44636245e-03	-4.76711504e-01	-1.35267392e-01	1.58224000e+02	1.00539000e+02	8.68280000e+00	2.05691200e+01	1.30700700e+01	2.60484000e+00
3.89382000e+02	-6.13438281e-03	-5.14362042e-01	-1.47021354e-01	1.59800000e+02	9.71457000e+01	8.10950000e+00	2.07740000e+01	1.26289410e+01	2.43285000e+00
5.09623000e+02	-1.05547053e-02	-6.26036784e-01	-1.79284455e-01	1.63388000e+02	8.98773000e+01	6.96620000e+00	2.12404400e+01	1.16840490e+01	2.08986000e+00
6.29632000e+02	-6.41992840e-03	-5.75880242e-01	-1.65189253e-01	1.64721000e+02	8.84580000e+01	6.88230000e+00	2.14137300e+01	1.14995400e+01	2.06469000e+00
7.49347000e+02	-2.76612744e-02	-9.71059776e-01	-2.41390356e-01	1.61500000e+02	8.65000000e+01	6.50000000e+00	2.09950000e+01	1.12450000e+01	1.95000000e+00
8.69203000e+02	-2.68048601e-02	-9.69138167e-01	-2.41273335e-01	1.62500000e+02	8.40000000e+01	6.50000000e+00	2.11250000e+01	1.09200000e+01	1.95000000e+00
9.88934000e+02	-2.32491320e-02	-9.26603997e-01	-2.37448298e-01	1.63000000e+02	8.40000000e+01	8.00000000e+00	2.11900000e+01	1.09200000e+01	2.40000000e+00
1.10942100e+03	-1.98057944e-02	-8.85569612e-01	-2.33065697e-01	1.56000000e+02	8.75000000e+01	8.00000000e+00	2.02800000e+01	1.13750000e+01	2.40000000e+00
1.22885500e+03	-1.97168557e-02	-9.02861263e-01	-2.34799486e-01	1.57500000e+02	8.50000000e+01	8.00000000e+00	2.04750000e+01	1.10500000e+01	2.40000000e+00
1.34922300e+03	-1.85697211e-02	-8.75422545e-01	-2.31503726e-01	1.57000000e+02	8.40000000e+01	8.00000000e+00	2.04100000e+01	1.09200000e+01	2.40000000e+00
1.46925000e+03	-1.85697211e-02	-8.75422545e-01	-2.31503726e-01	1.66500000e+02	7.95000000e+01	8.00000000e+00	2.16450000e+01	1.03350000e+01	2.40000000e+00
1.58865800e+03	-1.15224194e-02	-6.39690143e-01	-1.82957653e-01	1.54000000e+02	8.25000000e+01	8.00000000e+00	2.00200000e+01	1.07250000e+01	2.40000000e+00
1.70921500e+03	-1.04034844e-02	-6.10157782e-01	-1.75047896e-01	1.53000000e+02	8.40000000e+01	8.00000000e+00	1.98900000e+01	1.09200000e+01	2.40000000e+00
1.82889700e+03	-6.97445711e-03	-5.53221449e-01	-1.58739669e-01	1.56309000e+02	8.55112000e+01	7.79299000e+00	2.03201700e+01	1.11164560e+01	2.33789700e+00
1.94928600e+03	-1.01427672e-02	-6.17227387e-01	-1.76885285e-01	1.57419000e+02	8.44692000e+01	7.76662000e+00	2.04644700e+01	1.09809960e+01	2.32998600e+00
2.06915700e+03	-1.14651234e-02	-6.28308379e-01	-1.79970464e-01	1.56690000e+02	8.48577000e+01	7.81027000e+00	2.03697000e+01	1.10315010e+01	2.34308100e+00
2.18922100e+03	-8.51127198e-03	-5.89603350e-01	-1.69294456e-01	1.57172000e+02	8.83248000e+01	7.81783000e+00	2.04323600e+01	1.14822240e+01	2.34534900e+00
2.30906800e+03	-8.52156410e-03	-5.78872482e-01	-1.66229520e-01	1.56062000e+02	8.79510000e+01	7.84093000e+00	2.02880600e+01	1.14336300e+01	2.35227900e+00
2.42906400e+03	-6.12307400e-03	-5.47412368e-01	-1.56973666e-01	1.55250000e+02	9.01403000e+01	7.84725000e+00	2.01825000e+01	1.17182390e+01	2.35417500e+00
2.54912100e+03	-6.18094422e-03	-5.52978457e-01	-1.58625320e-01	1.56456000e+02	8.77015000e+01	7.81539000e+00	2.03392800e+01	1.14011950e+01	2.34461700e+00
2.66912800e+03	-2.11858845e-03	-6.20609920e-01	-1.77387215e-01	1.57917000e+02	8.89202000e+01	7.82018000e+00	2.05292100e+01	1.15596260e+01	2.34605400e+00
2.78902000e+03	-3.63589605e-03	-5.08922547e-01	-1.45120084e-01	1.55511000e+02	9.08227000e+01	7.79008000e+00	2.02164300e+01	1.18069510e+01	2.33702400e+00
2.90866800e+03	-2.27614839e-03	-4.93663801e-01	-1.40323289e-01	1.56912000e+02	9.02463000e+01	7.79849000e+00	2.03985600e+01	1.17320190e+01	2.33954700e+00
3.02912500e+03	6.55500585e-04	-5.41213579e-01	-1.54432561e-01	1.56193000e+02	9.05108000e+01	7.79552000e+00	2.03050900e+01	1.17664040e+01	2.33865600e+00
3.14912000e+03	2.32207139e-03	-5.12968612e-01	-1.45746976e-01	1.58314000e+02	8.93303000e+01	7.77111000e+00	2.05808200e+01	1.16129390e+01	2.33133300e+00
3.26877100e+03	-3.56703350e-03	-4.82784826e-01	-1.37068921e-01	1.55574000e+02	8.94902000e+01	7.84724000e+00	2.02246200e+01	1.16337260e+01	2.35417200e+00
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.50924700e+03	5.67760507e-03	-4.21879930e-01	-1.16331749e-01	1.56000000e+02	9.30000000e+01	7.50000000e+00	2.02800000e+01	1.20900000e+01	2.25000000e+00
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8.16568700e+03	1.09775604e-02	-3.02471944e-01	-7.58436862e-02	1.65073000e+02	9.95315000e+01	7.17725000e+00	2.14594900e+01	1.29390950e+01	2.15317500e+00
