# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
1.14140200e+03	1.17060679e-01	-1.17300898e+00	-2.37315871e-01	1.44929000e+02	1.10255000e+02	6.74347000e+00	1.88407700e+01	1.43331500e+01	2.02304100e+00
1.26242900e+03	9.31947634e-02	-1.20974171e+00	-2.46370208e-01	1.44506000e+02	1.08602000e+02	6.41987000e+00	1.87857800e+01	1.41182600e+01	1.92596100e+00
1.38255800e+03	1.22164883e-01	-1.19856551e+00	-2.43917801e-01	1.44435000e+02	1.09571000e+02	6.11154000e+00	1.87765500e+01	1.42442300e+01	1.83346200e+00
1.50179300e+03	1.13024915e-01	-1.12594486e+00	-2.25264276e-01	1.45074000e+02	1.08949000e+02	5.77953000e+00	1.88596200e+01	1.41633700e+01	1.73385900e+00
1.62280100e+03	1.10344775e-01	-1.11355935e+00	-2.22084256e-01	1.42080000e+02	1.08280000e+02	5.78148000e+00	1.84704000e+01	1.40764000e+01	1.73444400e+00
1.74273900e+03	9.81104793e-02	-1.06848717e+00	-2.10554782e-01	1.41722000e+02	1.08712000e+02	6.23762000e+00	1.84238600e+01	1.41325600e+01	1.87128600e+00
1.86051300e+03	6.67781428e-02	-9.52545999e-01	-1.81207310e-01	1.42897000e+02	1.12803000e+02	7.23499000e+00	1.85766100e+01	1.46643900e+01	2.17049700e+00
1.98117800e+03	6.01464166e-02	-9.05125638e-01	-1.69541941e-01	1.43299000e+02	1.13597000e+02	7.53573000e+00	1.86288700e+01	1.47676100e+01	2.26071900e+00
2.10172600e+03	4.88560585e-02	-8.51630609e-01	-1.56422375e-01	1.43964000e+02	1.16113000e+02	8.28601000e+00	1.87153200e+01	1.50946900e+01	2.48580300e+00
2.22320500e+03	2.40211624e-02	-8.33113169e-01	-1.51979751e-01	1.42643000e+02	1.13209000e+02	8.31072000e+00	1.85435900e+01	1.47171700e+01	2.49321600e+00
2.34235800e+03	-3.79047381e-04	-8.21559774e-01	-1.49410525e-01	1.42477000e+02	1.12835000e+02	8.76027000e+00	1.85220100e+01	1.46685500e+01	2.62808100e+00
2.46268900e+03	-2.18791730e-02	-8.00012613e-01	-1.44601294e-01	1.43206000e+02	1.14661000e+02	9.17139000e+00	1.86167800e+01	1.49059300e+01	2.75141700e+00
2.58278600e+03	-3.25956209e-02	-7.76687354e-01	-1.39331960e-01	1.43038000e+02	1.14124000e+02	8.69845000e+00	1.85949400e+01	1.48361200e+01	2.60953500e+00
2.70248600e+03	-4.84632620e-02	-7.55140204e-01	-1.34677898e-01	1.43121000e+02	1.14295000e+02	8.57986000e+00	1.86057300e+01	1.48583500e+01	2.57395800e+00
2.82222000e+03	-5.23254403e-02	-7.69334802e-01	-1.38159977e-01	1.43847000e+02	1.14248000e+02	9.02567000e+00	1.87001100e+01	1.48522400e+01	2.70770100e+00
2.94274100e+03	-5.24606139e-02	-7.26580321e-01	-1.28167153e-01	1.44701000e+02	1.14747000e+02	8.62954000e+00	1.88111300e+01	1.49171100e+01	2.58886200e+00
3.06248900e+03	-5.73541929e-02	-6.64272887e-01	-1.13998345e-01	1.47374000e+02	1.15920000e+02	7.84057000e+00	1.91586200e+01	1.50696000e+01	2.35217100e+00
3.18277300e+03	-6.70864313e-02	-6.50582216e-01	-1.11309756e-01	1.47835000e+02	1.16252000e+02	8.01783000e+00	1.92185500e+01	1.51127600e+01	2.40534900e+00
3.30299100e+03	-7.29968866e-02	-6.24058399e-01	-1.05611609e-01	1.48456000e+02	1.18680000e+02	7.70610000e+00	1.92992800e+01	1.54284000e+01	2.31183000e+00
3.42255700e+03	-6.84054667e-02	-6.32636800e-01	-1.07319362e-01	1.46525000e+02	1.18574000e+02	8.32439000e+00	1.90482500e+01	1.54146200e+01	2.49731700e+00
3.54259700e+03	-6.64330923e-02	-6.06068608e-01	-1.01344149e-01	1.47290000e+02	1.19145000e+02	6.64355000e+00	1.91477000e+01	1.54888500e+01	1.99306500e+00
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
8.52007900e+03	-2.63836717e-02	-4.33378638e-01	-6.34749241e-02	1.29411000e+02	1.18482000e+02	6.04096000e+00	1.68234300e+01	1.54026600e+01	1.81228800e+00
