# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
1.70797700e+03	2.38954807e-02	-9.26711325e-01	-1.47291104e-01	1.98463000e+02	1.59681000e+02	1.73360000e+01	2.58001900e+01	2.07585300e+01	5.20080000e+00
1.82835400e+03	1.74035591e-02	-8.82308581e-01	-1.37574225e-01	1.98321000e+02	1.62585000e+02	1.76942000e+01	2.57817300e+01	2.11360500e+01	5.30826000e+00
1.94766100e+03	2.36464641e-02	-8.99534159e-01	-1.41452707e-01	1.98534000e+02	1.62752000e+02	1.68644000e+01	2.58094200e+01	2.11577600e+01	5.05932000e+00
2.06722200e+03	2.97579344e-02	-8.94408935e-01	-1.40560564e-01	1.97094000e+02	1.62946000e+02	1.70570000e+01	2.56222200e+01	2.11829800e+01	5.11710000e+00
2.18792300e+03	3.62840253e-02	-9.44053839e-01	-1.51544831e-01	1.97685000e+02	1.61019000e+02	1.70184000e+01	2.56990500e+01	2.09324700e+01	5.10552000e+00
2.30834100e+03	5.37512302e-02	-9.46924170e-01	-1.52894510e-01	1.97252000e+02	1.60738000e+02	1.67170000e+01	2.56427600e+01	2.08959400e+01	5.01510000e+00
2.42907200e+03	5.27222915e-02	-9.70886460e-01	-1.58059287e-01	1.98521000e+02	1.59567000e+02	1.67445000e+01	2.58077300e+01	2.07437100e+01	5.02335000e+00
2.54817200e+03	4.49650452e-02	-9.23544714e-01	-1.47443511e-01	1.96882000e+02	1.61314000e+02	1.67679000e+01	2.55946600e+01	2.09708200e+01	5.03037000e+00
2.66831400e+03	4.43214458e-02	-9.09226482e-01	-1.44327201e-01	1.96939000e+02	1.61247000e+02	1.70506000e+01	2.56020700e+01	2.09621100e+01	5.11518000e+00
2.78823700e+03	4.94875188e-02	-9.00630021e-01	-1.42724004e-01	1.96488000e+02	1.61492000e+02	1.71131000e+01	2.55434400e+01	2.09939600e+01	5.13393000e+00
2.90832900e+03	5.88534902e-02	-9.15596991e-01	-1.46384423e-01	1.96426000e+02	1.60644000e+02	1.70746000e+01	2.55353800e+01	2.08837200e+01	5.12238000e+00
3.02847600e+03	6.15960819e-02	-8.95811963e-01	-1.42261312e-01	1.95210000e+02	1.60787000e+02	1.72046000e+01	2.53773000e+01	2.09023100e+01	5.16138000e+00
3.14820200e+03	5.63604900e-02	-9.09574651e-01	-1.44972493e-01	1.95544000e+02	1.60054000e+02	1.71485000e+01	2.54207200e+01	2.08070200e+01	5.14455000e+00
3.26813800e+03	5.73814158e-02	-9.04569857e-01	-1.43943983e-01	1.95521000e+02	1.60642000e+02	1.74076000e+01	2.54177300e+01	2.08834600e+01	5.22228000e+00
3.38829700e+03	6.59557429e-02	-9.45316271e-01	-1.53141299e-01	1.95050000e+02	1.59115000e+02	1.73589000e+01	2.53565000e+01	2.06849500e+01	5.20767000e+00
3.50904900e+03	6.87350820e-02	-9.70002322e-01	-1.58690446e-01	1.96256000e+02	1.57802000e+02	1.72570000e+01	2.55132800e+01	2.05142600e+01	5.17710000e+00
8.18068800e+03	8.35862579e-02	-8.35169371e-01	-1.30659585e-01	2.02643000e+02	1.57157000e+02	1.60246000e+01	2.63435900e+01	2.04304100e+01	4.80738000e+00
