# t_sec	Fx_pN	Fy_pN	Fz_pN	x_px	y_px	z_px	x_um	y_um	z_um
9.03275000e+02	6.06061668e-03	-1.53943988e-01	-2.46892086e-02	6.47479000e+01	1.21095000e+02	1.03532000e+01	8.41722700e+00	1.57423500e+01	3.10596000e+00
1.02303200e+03	8.01438013e-03	-1.68093230e-01	-2.78043373e-02	6.35510000e+01	1.19731000e+02	1.03590000e+01	8.26163000e+00	1.55650300e+01	3.10770000e+00
1.14347100e+03	6.74720206e-03	-1.86322426e-01	-3.19457078e-02	6.58203000e+01	1.18922000e+02	1.03674000e+01	8.55663900e+00	1.54598600e+01	3.11022000e+00
1.26212600e+03	4.25510690e-03	-1.77653194e-01	-2.99864948e-02	6.38064000e+01	1.19644000e+02	1.08384000e+01	8.29483200e+00	1.55537200e+01	3.25152000e+00
1.38299000e+03	2.18120760e-03	-1.79845826e-01	-3.05117245e-02	6.35646000e+01	1.21230000e+02	1.09128000e+01	8.26339800e+00	1.57599000e+01	3.27384000e+00
1.50280700e+03	2.59823291e-03	-1.85790799e-01	-3.18620745e-02	6.35857000e+01	1.20270000e+02	1.07723000e+01	8.26614100e+00	1.56351000e+01	3.23169000e+00
1.62265500e+03	1.19241753e-03	-1.84425859e-01	-3.15689683e-02	6.50018000e+01	1.20302000e+02	1.06341000e+01	8.45023400e+00	1.56392600e+01	3.19023000e+00
1.74344200e+03	4.58821376e-03	-1.78839982e-01	-3.02523977e-02	6.30869000e+01	1.19234000e+02	1.07312000e+01	8.20129700e+00	1.55004200e+01	3.21936000e+00
1.86233000e+03	9.17539269e-03	-1.64141176e-01	-2.69211898e-02	6.15637000e+01	1.20450000e+02	1.03049000e+01	8.00328100e+00	1.56585000e+01	3.09147000e+00
1.98300200e+03	8.14952337e-03	-1.67828755e-01	-2.77452217e-02	6.14286000e+01	1.20749000e+02	1.07045000e+01	7.98571800e+00	1.56973700e+01	3.21135000e+00
2.10281500e+03	8.31063404e-03	-1.58392201e-01	-2.56475534e-02	6.05348000e+01	1.21515000e+02	1.09140000e+01	7.86952400e+00	1.57969500e+01	3.27420000e+00
2.22255700e+03	7.77848203e-03	-1.53326258e-01	-2.45469625e-02	6.05769000e+01	1.21358000e+02	1.09055000e+01	7.87499700e+00	1.57765400e+01	3.27165000e+00
2.34315600e+03	8.58212512e-03	-1.54102278e-01	-2.47139571e-02	6.11661000e+01	1.22097000e+02	1.10860000e+01	7.95159300e+00	1.58726100e+01	3.32580000e+00
2.46227200e+03	7.41413145e-03	-1.53740992e-01	-2.46381997e-02	6.17438000e+01	1.22027000e+02	1.11875000e+01	8.02669400e+00	1.58635100e+01	3.35625000e+00
2.58260100e+03	7.16937689e-03	-1.50869604e-01	-2.40180250e-02	6.07570000e+01	1.22371000e+02	1.14391000e+01	7.89841000e+00	1.59082300e+01	3.43173000e+00
2.70316300e+03	4.88410893e-03	-1.39582606e-01	-2.16089200e-02	6.17428000e+01	1.23316000e+02	1.19795000e+01	8.02656400e+00	1.60310800e+01	3.59385000e+00
2.82262300e+03	3.94091409e-03	-1.40120721e-01	-2.17278937e-02	6.13193000e+01	1.23982000e+02	1.20630000e+01	7.97150900e+00	1.61176600e+01	3.61890000e+00
2.94261300e+03	2.68600128e-03	-1.48743585e-01	-2.35893011e-02	6.32221000e+01	1.23654000e+02	1.20688000e+01	8.21887300e+00	1.60750200e+01	3.62064000e+00
3.06279400e+03	3.59157315e-03	-1.36661152e-01	-2.10067498e-02	6.01931000e+01	1.24220000e+02	1.17743000e+01	7.82510300e+00	1.61486000e+01	3.53229000e+00
3.18304900e+03	9.19519481e-04	-1.26488021e-01	-1.89208216e-02	6.13665000e+01	1.25056000e+02	1.19536000e+01	7.97764500e+00	1.62572800e+01	3.58608000e+00
3.30257600e+03	1.48420307e-03	-1.29006500e-01	-1.94331872e-02	5.96226000e+01	1.24895000e+02	1.24853000e+01	7.75093800e+00	1.62363500e+01	3.74559000e+00
3.42321700e+03	3.15652754e-04	-1.23910757e-01	-1.84030988e-02	6.04420000e+01	1.27760000e+02	1.27342000e+01	7.85746000e+00	1.66088000e+01	3.82026000e+00
3.54325700e+03	5.06387784e-04	-1.22766170e-01	-1.81688279e-02	5.88858000e+01	1.28109000e+02	1.26333000e+01	7.65515400e+00	1.66541700e+01	3.78999000e+00
3.96937100e+03	-8.84909821e-04	-1.24818942e-01	-1.86095177e-02	6.16737000e+01	1.26316000e+02	1.26057000e+01	8.01758100e+00	1.64210800e+01	3.78171000e+00
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
